,sumr_list
858,-7.725664304770179
859,0.0
860,-11.967493627456596
861,0.0
862,-11.336341766758602
863,0.0
864,-28.130891252871514
865,0.0
866,-1.5499090321921112
867,0.0
868,-15.28500997067027
869,0.0
870,-8.700193154317608
871,0.0
872,-5.2612190294506185
873,0.0
874,-7.0504207767095455
875,0.0
876,-2.621993136315208
877,0.0
878,-3.6224022512278364
879,0.0
880,-25.566453340933357
881,0.0
882,-11.341681736192683
883,0.0
884,-6.236715522548799
885,0.0
886,-1.8732018067922598
887,0.0
888,-5.681938802753029
889,0.0
890,-3.7904394232127134
891,0.0
892,-1.509779219021692
893,0.0
894,-35.77797796182664
895,0.0
896,-4.544154996393811
897,0.0
898,-16.082231601860332
899,0.0
900,-19.213086552277808
901,0.0
902,-2.833547967412068
903,0.0
904,-32.85556995639388
905,0.0
906,-27.8787566458929
907,0.0
908,-1.1612951772801303
909,0.0
910,-9.319442613333205
911,0.0
912,-11.801824705864243
913,0.0
914,-19.688186868777766
915,0.0
916,-6.2065299834506575
917,0.0
918,-10.873009137105797
919,0.0
920,-6.258926862175249
921,0.0
922,-4.152164592363274
923,0.0
924,-7.78162426785835
925,0.0
926,-14.429117751892552
927,0.0
928,-3.809009253650015
929,0.0
930,-4.592737488746388
931,0.0
932,-22.599273977082937
933,0.0
934,-2.8604487128821354
935,0.0
936,-24.062290986874554
937,0.0
938,-4.362515090740311
939,0.0
940,-3.917901089790437
941,0.0
942,-4.3667076731897545
943,0.0
944,-5.590898340789434
945,0.0
946,-11.94676998934991
947,0.0
948,-28.140442350707637
949,0.0
950,-6.425905177525708
951,0.0
952,-14.08348962153264
953,0.0
954,-3.605766496686836
955,0.0
956,-5.1850605329933614
957,0.0
958,-5.90705070624838
959,0.0
960,-2.4293856091975075
961,0.0
962,-1.5489311284476592
963,0.0
964,-2.266666059898518
965,0.0
966,-13.895240733644625
967,0.0
968,-13.929817816584098
969,0.0
970,-18.581148958903494
971,0.0
972,-22.51582705610491
973,0.0
974,-7.355223828335905
975,0.0
976,-5.9205491784961986
977,0.0
978,-0.7422324398582819
979,0.0
980,-31.698737456580947
981,0.0
982,-4.884985274663127
983,0.0
984,-16.16320918368842
985,0.0
