,sumr_list
667,-7.094240589268316
668,-5.365672179600691
669,-8.269834567433465
670,-18.05062293902571
671,-3.0522472628870223
672,-43.577084063851466
673,-5.152184866445037
674,-18.30994967343238
675,-7.703861567758439
676,-18.631905657943044
677,-1.2422525814806256
678,-20.02254564287177
679,-9.245159067446858
680,-17.552587560718923
681,-8.118414384094107
682,-25.45137632143734
683,-4.816417557673741
684,-65.95686914054738
685,-1.2318195322445384
686,-35.26217331709281
687,-7.333150075246783
688,-43.07236048539535
689,-1.418992531373448
690,-7.553812641194407
691,-6.768795900953303
692,-19.083665325970205
693,-3.617297483188268
694,-12.527249165753883
695,-2.91763088664428
696,-25.376178087355033
697,-7.9141187156827195
698,-11.222946922116087
699,-2.523261443578815
700,-28.56535931345607
701,-25.838165360809406
702,-70.85376297557656
703,-5.507323636875974
704,-39.507525889084555
705,-8.816247808433452
706,-28.1523897763812
707,-17.457002082519573
708,-7.416964467706247
709,-0.6627915375729407
710,-2.745987851092768
711,-9.323336486732755
712,-33.95984678985561
713,-2.0342000639600273
714,-69.61519708556295
715,-5.532236614176236
716,-40.49220801114277
717,-7.324853878620826
718,-24.491214248563665
719,-4.216078200925389
720,-39.86676398073542
721,-7.392220137183769
722,-11.401932371499532
723,-1.3351205876683667
724,-24.75221006863856
725,-4.121924404560492
726,-5.9422360945395445
727,-1.1608059194126032
728,-40.234248387398914
729,-4.764570786519917
730,-24.254607101514658
731,-1.4369517574078352
732,-52.44412647024018
733,-5.387193480389848
734,-18.58300749930681
735,-4.268394624582367
736,-27.65241147137552
737,-1.64826825516839
738,-24.28614002522121
739,-2.0693908673190666
740,-11.433220238115375
741,-13.21506890589597
742,-24.979856838503228
743,-4.3385339522689135
744,-12.275141452372115
745,-12.704402330644108
746,-42.21868379821793
747,-3.192794985884608
748,-49.43551155002055
749,-4.432835936153229
750,-42.22833523986483
751,-5.105502497542883
752,-29.858145323696743
753,-3.9337808410163477
754,-13.104925904674849
755,-1.4517124514858861
756,-20.447009556047167
757,-0.8476963657107865
758,-21.789739301700656
759,-4.394488661328774
760,-37.594819366316635
761,-9.79170119784642
762,-40.41083724713259
763,-2.1427281099987394
764,-54.249165173020195
765,-5.12365290613814
766,-13.97635918478327
767,-7.5770100397076305
768,-15.035799757742732
769,-8.773051745944603
770,-19.14256654372833
771,-8.707038525031006
772,-7.936081302642542
773,-9.700396882763565
774,-24.774106967619677
775,-6.6927029147168415
776,-32.9535617087788
777,-2.109865462812674
778,-41.14923255071995
779,-0.6035228628874256
780,-7.735192241822055
781,-1.8878691299921133
782,-35.762270867086265
783,-6.562630610572209
784,-25.377087003488434
785,-7.07625489886144
786,-24.162951748056823
787,-4.882929401561694
788,-36.56357842836285
789,-2.8542042905684752
790,-13.892624312571076
791,-5.841881738637813
792,-9.852988897149038
793,-20.27713616804221
794,-7.251431074565461
795,-0.6174796498523092
796,-29.616248584004957
797,-0.932227096313448
798,-40.91254982302278
799,-0.7425248178967991
800,-29.58261738726451
801,-6.368046485478673
802,-13.330709911759364
803,-3.059942767104516
804,-18.990393229354964
805,-9.52350499304088
806,-12.671794092301862
807,-2.6534769798359115
808,-15.743987858465148
809,-7.070073365527063
810,-47.32706260685089
811,-4.1105859937170885
812,-26.627690886506265
813,-7.312577295162631
814,-144.99744071453884
815,-6.060144173342056
816,-21.53979815907163
817,-0.17712048111637532
818,-15.426954937610208
819,-1.6014510935673056
820,-8.600466958307354
821,-0.6905231550077471
822,-9.834017471367847
823,-1.713825039874102
824,-87.7660399030713
825,-4.8321412214744415
826,-16.977923995194985
827,-2.41307296558315
828,-3.7061950027120556
829,-0.7769128637912761
830,-16.367338428925873
831,-1.2196453632289763
832,-16.15778205385959
833,-2.460937809111809
834,-45.283813828066705
835,-0.0538313201800514
836,-10.270528429946886
837,-0.4671247241937187
838,-12.19732933508818
839,-1.5244775428861264
840,-76.52388698596324
841,-3.3848577847466164
842,-12.342649279849507
843,-0.6624660586900425
844,-17.420136344494253
845,-2.3351437572845235
846,-71.70943502494664
847,-0.4044839189499719
848,-72.50441943293481
849,-0.41980410451053035
850,-49.86980495637894
851,-0.02420297139093921
852,-47.78004135213433
853,-0.8871632256188475
854,-13.726942561334456
855,-1.7631903025325777
856,-10.8278384220099
857,-1.0024542651897632
858,-35.56375072533156
859,-0.7910044850537843
860,-12.870113365487965
861,-1.986172270086593
862,-26.768304397711567
863,-2.218192109167932
864,-67.2375799573769
865,-0.11759376430702477
866,-31.231984855970815
867,-1.5031049866866124
868,-27.824649010786104
869,-1.191380729377952
870,-32.13020058420275
871,-0.6702822324969203
872,-13.28420749682673
873,-2.939528811196586
874,-32.702851453968094
875,-1.508783654746007
876,-4.9949667856638955
877,-3.3973320569031404
878,-57.049510765900074
879,-1.7424144580385883
880,-15.025368243173196
881,-0.17280624187899374
882,-8.44006462209524
883,-1.4169545222414346
884,-21.6374968256055
885,-1.488595029657511
886,-12.53682161410545
887,-0.3071961159521995
888,-25.10489844446784
889,-0.6262332058312697
890,-20.883217996572302
891,-1.3584676235306874
892,-13.993074162304577
893,-1.407578722943078
894,-23.695766224714447
895,-0.22450529343087902
896,-99.49639593072213
897,-2.1372453773832154
898,-18.65560542335091
899,-0.790072697763025
900,-9.351914203055445
901,-0.49966423695781
902,-15.338030179196286
903,-2.4526601868028473
904,-8.153497266722574
905,-1.626221803182403
906,-19.512667777117464
907,-0.5040817146526665
908,-9.00878490342321
909,-3.037183718309802
910,-7.618637041914572
911,-1.998410861843481
912,-28.41106004726462
913,-2.151267580852485
914,-24.58789122776843
915,-2.2300912953133585
916,-54.25407060063047
917,-1.253331328897679
918,-15.20225047795698
919,-1.467276142609144
920,-13.224431161833618
921,-0.5228040797625044
922,-12.334857111436861
923,-1.835618188985596
924,-13.424690349170332
925,-1.1688484697351096
926,-27.57958347409072
927,-3.195179766038657
928,-7.746424525769603
929,-0.16001710777194517
930,-61.38081085478088
931,-1.0609279133276195
932,-57.06091655888082
933,-1.7016623231882892
934,-47.670726123880144
935,-1.1248597264376905
936,-19.124863599487277
