,sumr_list
1093,-18.21653976908136
1094,-5.165404481501368
1095,-8.73234665211022
1096,-3.2598063271244704
1097,-25.628269911185825
1098,-1.8108660552555367
1099,-30.335734864808714
1100,-7.386161483012083
1101,-37.25239519075902
1102,-2.822514691024564
1103,-19.271247630168222
1104,-7.35014991700353
1105,-9.238786869296655
1106,-23.44878846975754
1107,-10.15295653835128
1108,-2.0218033996031446
1109,-21.189356897936236
1110,-48.00157870627211
1111,-17.503969191460726
1112,-2.305231330792687
1113,-37.58694524302574
1114,-4.714513719278695
1115,-23.36125130688419
1116,-4.349089624872146
1117,-19.20130112975849
1118,-43.036292142647106
1119,-14.497239532219554
1120,-7.77143617743672
1121,-19.73859350871767
1122,-3.287701893924933
1123,-34.02521637837275
1124,-12.853106853671887
1125,-12.454368762862474
1126,-3.1673238261992176
1127,-13.033862877312005
1128,-2.532974341883987
1129,-9.29978238105136
1130,-2.1812843614759685
1131,-12.382827510555902
1132,-24.395469155512913
1133,-6.485062209604489
1134,-2.4450260785418507
1135,-10.485842092991202
1136,-2.7032691276440737
1137,-55.88484738124024
1138,-2.4114544602303636
1139,-12.391525879618792
1140,-2.2629212888121106
1141,-9.028108399996396
1142,-2.2406973775465047
1143,-10.485181711030805
1144,-1.831360982439999
1145,-5.084213166377021
1146,-3.9631040762385332
1147,-25.96695481205855
1148,-23.960832525477517
1149,-111.08074385731268
1150,-86.91040532412572
1151,-67.90185769776008
1152,-2.9588019491020603
1153,-25.150973272360552
1154,-3.1570921092152124
1155,-19.011925030455547
1156,-2.884178109019663
1157,-8.977855550328572
1158,-5.558663857603335
1159,-11.444855722109217
1160,-7.571187695028516
1161,-11.504858119617225
1162,-2.7058388524515244
1163,-20.57693320195253
1164,-7.871354455352225
1165,-11.528630241035064
1166,-6.432740000916571
1167,-33.77743575215636
1168,-13.350949363195541
1169,-33.010975194964956
1170,-34.074362694980685
1171,-24.509186084369794
1172,-8.067161497076032
1173,-10.744895995263528
1174,-3.086885928866608
1175,-12.20965389385332
1176,-2.253712777126359
1177,-29.801429053997538
1178,-3.00856784490363
1179,-15.9522962243564
1180,-16.750797834640743
1181,-12.313261873427518
1182,-4.0615067589341995
1183,-8.382185962056553
1184,-6.283047131924122
1185,-7.8165683472167915
1186,-143.96098876670422
1187,-9.90298655007085
1188,-1.9743561139236223
1189,-9.059139262964186
1190,-2.583449073609463
1191,-20.679980758472155
1192,-4.5708707172706395
1193,-24.03966269701524
1194,-9.361999267623109
1195,-6.852781248192662
1196,-6.183709473042722
1197,-16.59925135497773
1198,-2.778327679521015
1199,-137.5512163553219
1200,-9.557869604989328
1201,-19.79317267236028
