time,ref_x,ref_y,ref_z,ref_phi,ref_theta,ref_psi
20.830000000002475,729.2702999541312,595.8022984335936,2.964557418458824,0.45234924345368704,0.45234924345368704,1.357047730361061
20.831000000002476,729.3400546438977,595.8624225109586,2.9649707191312187,0.4526802569903622,0.4526802569903622,1.3580407709710867
20.832000000002477,729.4098132127351,595.9225487844602,2.9653816388342884,0.45301055568312326,0.45301055568312326,1.3590316670493698
20.833000000002478,729.4795756558547,595.9826772561543,2.96579017655413,0.45334013901038267,0.45334013901038267,1.360020417031148
20.83400000000248,729.5493419684907,596.0428079280923,2.9661963312827178,0.45366900645168323,0.45366900645168323,1.3610070193550499
20.83500000000248,729.6191121459008,596.1029408023225,2.9666001020179067,0.45399715748769853,0.45399715748769853,1.3619914724630957
20.836000000002482,729.6888861833651,596.163075880889,2.9670014877634285,0.4543245916002331,0.4543245916002331,1.3629737748006994
20.837000000002483,729.7586640761865,596.223213165833,2.967400487528906,0.4546513082722239,0.4546513082722239,1.3639539248166717
20.838000000002484,729.8284458196906,596.283352659192,2.9677971003298476,0.45497730698773975,0.45497730698773975,1.3649319209632194
20.839000000002486,729.8982314289991,596.343494374498,2.9681913251876493,0.4553025872319861,0.4553025872319861,1.3659077616959583
20.840000000002487,729.9680209388101,596.4036383367054,2.968583161129602,0.4556271484913,0.4556271484913,1.3668814454739
20.841000000002488,730.0378143639673,596.4637845592525,2.9689726071888876,0.45595099025315494,0.45595099025315494,1.3678529707594649
20.84200000000249,730.107611699562,596.5239330440658,2.96935966240459,0.45627411200616064,0.45627411200616064,1.368822336018482
20.84300000000249,730.177412940591,596.5840837929982,2.9697443258216847,0.45659651324006373,0.45659651324006373,1.3697895397201914
20.84400000000249,730.2472180820754,596.6442368078983,2.9701265964910553,0.45691819344574774,0.45691819344574774,1.3707545803372434
20.845000000002493,730.3170271190606,596.7043920906107,2.970506473469486,0.4572391521152376,0.4572391521152376,1.3717174563457128
20.846000000002494,730.3868400466165,596.7645496429758,2.970883955819669,0.4575593887416947,0.4575593887416947,1.3726781662250842
20.847000000002495,730.4566568598367,596.8247094668308,2.9712590426102032,0.4578789028194218,0.4578789028194218,1.3736367084582655
20.848000000002497,730.5264775538383,596.8848715640096,2.971631732915602,0.45819769384386255,0.45819769384386255,1.3745930815315877
20.849000000002498,730.5963021237618,596.9450359363432,2.972002025816285,0.45851576131160243,0.45851576131160243,1.3755472839348073
20.8500000000025,730.6661305647717,597.0052025856596,2.972369920398593,0.45883310472036937,0.45883310472036937,1.3764993141611082
20.8510000000025,730.7359628720563,597.0653715137838,2.9727354157547827,0.45914972356903405,0.45914972356903405,1.3774491707071022
20.8520000000025,730.8057990607209,597.1255427344129,2.9730985109830312,0.4594656173576139,0.4594656173576139,1.3783968520728418
20.853000000002503,730.8756391655648,597.1857162730382,2.9734592051874364,0.4597807855872685,0.4597807855872685,1.3793423567618055
20.854000000002504,730.9454832014137,597.2458921432554,2.9738174974780236,0.4600952277603042,0.4600952277603042,1.3802856832809127
20.855000000002505,731.0153311632233,597.3060703467712,2.974173386970738,0.460408943380174,0.460408943380174,1.3812268301405222
20.856000000002506,731.0851830458549,597.3662508852173,2.97452687278746,0.46072193195147804,0.46072193195147804,1.3821657958544342
20.857000000002508,731.1550388441945,597.4264337602217,2.9748779540559984,0.4610341929799646,0.4610341929799646,1.383102578939894
20.85800000000251,731.2248985531528,597.4866189734103,2.9752266299100945,0.46134572597253015,0.46134572597253015,1.3840371779175906
20.85900000000251,731.2947621676658,597.5468065264063,2.975572899489426,0.46165653043722327,0.46165653043722327,1.3849695913116697
20.86000000000251,731.3646296826946,597.6069964208302,2.9759167619396067,0.4619666058832403,0.4619666058832403,1.385899817649721
20.861000000002512,731.4345010932257,597.6671886582997,2.9762582164121922,0.4622759518209299,0.4622759518209299,1.38682785546279
20.862000000002514,731.5043763942707,597.7273832404295,2.976597262064674,0.46258456776179263,0.46258456776179263,1.387753703285378
20.863000000002515,731.574255580867,597.7875801688316,2.976933898060492,0.4628924532184817,0.4628924532184817,1.3886773596554454
20.864000000002516,731.6441386480767,597.8477794451153,2.977268123569031,0.463199607704804,0.463199607704804,1.389598823114412
20.865000000002517,731.7140256109878,597.907981083132,2.977599937765622,0.46350603073571983,0.46350603073571983,1.3905180922071596
20.86600000000252,731.7839165044883,597.9681851088911,2.9779293398315474,0.4638117218273471,0.4638117218273471,1.3914351654820414
20.86700000000252,731.8538113433831,598.0283915361349,2.9782563289540414,0.464116680496957,0.464116680496957,1.392350041490871
20.86800000000252,731.9237101225018,598.0886003663488,2.9785809043262876,0.4644209062629781,0.4644209062629781,1.3932627187889344
20.869000000002522,731.99361283658,598.1488116009414,2.97890306514743,0.46472439864499643,0.46472439864499643,1.3941731959349895
20.870000000002523,732.0635194803793,598.2090252413179,2.979222810622569,0.46502715716375614,0.46502715716375614,1.3950814714912685
20.871000000002525,732.1334300486877,598.2692412888816,2.979540139962765,0.4653291813411602,0.4653291813411602,1.3959875440234808
20.872000000002526,732.2033445363198,598.3294597450338,2.9798550523850382,0.4656304707002703,0.4656304707002703,1.396891412100811
20.873000000002527,732.2732629381167,598.3896806111736,2.980167547112376,0.4659310247653112,0.4659310247653112,1.3977930742959335
20.87400000000253,732.3431852489456,598.4499038886985,2.9804776233737256,0.466230843061666,0.466230843061666,1.398692529184998
20.87500000000253,732.4131114637003,598.5101295790038,2.980785280404006,0.4665299251158808,0.4665299251158808,1.3995897753476425
20.87600000000253,732.4830415773002,598.5703576834826,2.981090517444103,0.4668282704556642,0.4668282704556642,1.4004848113669928
20.877000000002532,732.552975584691,598.6305882035258,2.9813933337408765,0.46712587860988825,0.46712587860988825,1.4013776358296648
20.878000000002533,732.6229135009414,598.6908211531262,2.981693728547156,0.46742274910858894,0.46742274910858894,1.402268247325767
20.879000000002534,732.6928553610156,598.7510565587891,2.981991701121748,0.4677188814829665,0.4677188814829665,1.4031566444488994
20.880000000002536,732.7628011796991,598.8112944343899,2.9822872507294353,0.468014275265389,0.468014275265389,1.4040428257961672
20.881000000002537,732.8327509517062,598.8715347811893,2.9825803766409766,0.4683089299893887,0.4683089299893887,1.4049267899681661
20.882000000002538,732.9027046716581,598.9317776003702,2.9828710781331136,0.46860284518966544,0.46860284518966544,1.4058085355689964
20.88300000000254,732.9726623342026,598.9920228931135,2.98315935448857,0.46889602040208705,0.46889602040208705,1.406688061206261
20.88400000000254,733.042623934015,599.0522706605987,2.9834452049960523,0.4691884551636898,0.4691884551636898,1.4075653654910694
20.88500000000254,733.1125894657976,599.1125209040036,2.9837286289502525,0.46948014901267937,0.46948014901267937,1.4084404470380383
20.886000000002543,733.1825589242799,599.1727736245049,2.9840096256518516,0.46977110148843043,0.46977110148843043,1.4093133044652915
20.887000000002544,733.2525323042187,599.2330288232772,2.9842881944075152,0.47006131213149105,0.47006131213149105,1.4101839363944733
20.888000000002545,733.3225096003981,599.2932865014942,2.984564334529905,0.47035078048357815,0.47035078048357815,1.4110523414507345
20.889000000002547,733.3924908076306,599.3535466603277,2.9848380453376717,0.47063950608758165,0.47063950608758165,1.4119185182627452
20.890000000002548,733.462475920756,599.413809300948,2.9851093261554613,0.4709274884875645,0.4709274884875645,1.4127824654626937
20.89100000000255,733.5324649548256,599.4740744374778,2.9853781763139158,0.4712147272287632,0.4712147272287632,1.4136441816862897
