r,att_out,pos_out
-6.098641129707182,0,0
-6.062544124717772,0,0
-6.027447163171092,0,0
-5.997270985480009,0,0
-5.971627467772323,0,0
-5.9480031851153345,0,0
-5.923458634293502,0,0
-5.901694491798657,0,0
-5.881898180886522,0,0
-5.865615006353116,0,0
-5.851723800154956,0,0
-5.840924654059662,0,0
-5.827827632353636,0,0
-5.812904202862642,0,0
-5.801919182343417,0,0
-5.79132727262524,0,0
-5.78399222762214,0,0
-5.776643895914977,0,0
-5.768586799991046,0,0
-5.760081991296608,0,0
-5.751885297372187,0,0
-5.7452524974316574,0,0
-5.738399515009659,0,0
-5.731909510539207,0,0
-10.451716146430963,0,0
-10.193513267647834,0,0
-9.958775542325819,0,0
-9.721909578622999,0,0
-9.48286882683032,0,0
-9.237720146397653,0,0
-9.004947901052354,0,0
-8.776082488563246,0,0
-8.562793780476822,0,0
-8.357384109520773,0,0
-8.161219270514783,0,0
-7.984465612481239,0,0
-7.8134773771975805,0,0
-7.657352568238017,0,0
-7.512822782590765,0,0
-7.373370661920808,0,0
-7.25123505456628,0,0
-7.135227120779628,0,0
-7.030360032741469,0,0
-6.932424909458703,0,0
-6.845110216238685,0,0
-6.764192103109054,0,0
-6.68825568557505,0,0
-6.619265687230778,0,0
-6.560623477820633,0,0
-6.503336710809918,0,0
-6.453640063335647,0,0
-6.407342376147814,0,0
-6.365523562628917,0,0
-6.330395146299862,0,0
-6.297357286463296,0,0
-6.264776153955312,0,0
-6.2370051949015775,0,0
-6.212168888192646,0,0
-6.188051563724054,0,0
