,sumr_list
1140,-2461.797117893235
1141,-433.1912890267075
1142,-2130.8990290940774
1143,-2218.0364864114586
1144,-1037.4550434091227
1145,-1215.0386665866745
1146,-1836.998396920108
1147,-1182.4204913113615
1148,-1377.8436774550569
1149,-4450.229357453454
1150,-1273.5580459870482
1151,-1077.215241793777
1152,-373.6469726130961
1153,-1.1986380281896454
1154,-363.2202485492108
1155,-12.565064792289368
1156,-852.467219658179
1157,-6.585315142456153
1158,-3120.169706930367
1159,-11.092656476556694
1160,-712.7532044239432
1161,-137.33652391851004
1162,-903.359076128968
1163,-71.82373900164345
1164,-674.0364803693958
1165,-3.074134576599917
1166,-1018.0269735591454
1167,-70.72404414569142
1168,-2045.955992824099
1169,-2.1431910343445972
1170,-6270.049340147171
1171,-317.8187776960775
1172,-730.350514139632
1173,-753.2281171724063
1174,-722.4044349541967
1175,-1125.2545494268013
1176,-443.50615348957587
1177,-683.8525272738959
1178,-7.8751886025907964
1179,-2447.378550845493
1180,-935.5288213517579
1181,-325.9658706048157
1182,-755.2257949364979
1183,-1767.2162900499297
1184,-1.26155574008577
1185,-437.88635411019465
1186,-207.47772477530853
1187,-601.666251362087
1188,-670.0770529227302
1189,-1175.8070193294548
1190,-192.61815076681486
1191,-1572.3762960440015
1192,-1776.6249363546008
1193,-719.1749119698039
1194,-643.153067780947
1195,-477.8880402449476
1196,-1080.9525296280954
1197,-717.869955221357
1198,-1558.927159619001
1199,-707.9208415371148
1200,-147.30218094992998
1201,-543.343910437791
1202,-0.6105894140049934
1203,-324.1091804648976
1204,-6287.545240924793
1205,-938.0844791326948
1206,-1180.0301815392545
1207,-1403.6033209569516
1208,-980.3408208173969
1209,-367.27249335390263
1210,-1550.4921471733564
